x,y,temp_std,layer_id,temp_boxcox_cs
42,109,-2.77305979228945,16,1.5350892372589233
43,109,-2.905583996859568,16,1.0270150968834928
44,109,-2.0755148253716182,16,7.04302542747017
45,109,-1.6275485755854715,16,14.375754979687063
46,109,-2.1802837679575666,16,5.829307996320022
47,109,-2.5991601010755487,16,2.4141497108660523
50,109,-2.046381653170524,16,7.410548694481481
51,109,-1.9549125156283804,16,8.654868654797449
55,109,-1.3998340580007993,16,19.727567412406213
58,109,-1.517304347757734,16,16.81132256585534
61,109,-1.5337834171464029,16,16.429275827883956
62,109,-2.201471258685421,16,5.603503193293523
63,109,-1.599173093491358,16,14.976007380792426
66,109,-1.4853929037372868,16,17.569712625155685
105,109,-1.564179822161656,16,15.741397331217609
0,110,-2.5484601991525246,16,2.7224328833333287
1,110,-2.554126149094689,16,2.6867202996097035
2,110,-2.365433408717829,16,4.061203405508042
3,110,-2.390932879462201,16,3.8519376996856494
4,110,-2.5307869118721515,16,2.8359153403406974
5,110,-2.965411328650622,16,0.8370578550809235
6,110,-2.255272109229613,16,5.058291745643285
8,110,-1.5520727215466297,16,16.012790235977022
9,110,-2.247172850794778,16,5.137835556263138
10,110,-2.178346877462932,16,5.8502702448049195
11,110,-1.795169388838716,16,11.182768790949982
12,110,-1.5671926209834692,16,15.674391947622386
13,110,-2.395946170991156,16,3.811705506642349
14,110,-2.3402313942634536,16,4.275768907935369
17,110,-2.3370829057728533,16,4.303124693744364
18,110,-2.2287878382271136,16,5.321701799070722
19,110,-2.0056991506796398,16,7.946723016625786
20,110,-2.2085765655124177,16,5.529201822703725
21,110,-2.1765500654842036,16,5.869764746334806
22,110,-1.8746672431202598,16,9.865757617424247
24,110,-1.5464453667061995,16,16.14009876289475
25,110,-1.8780891615308795,16,9.81174314276697
26,110,-2.164877013608887,16,5.997547913861355
28,110,-1.7266364109403323,16,12.417523890553753
29,110,-1.9056147122020417,16,9.385062052288738
32,110,-1.770059223978239,16,11.624213685981566
33,110,-1.940491999562832,16,8.864024037794138
34,110,-1.5448137184229782,16,16.177150755337646
36,110,-1.7095530507805796,16,12.740241982263747
38,110,-2.0215130268970563,16,7.735078639944596
40,110,-1.8815127504051634,16,9.757918394461957
42,110,-1.4961444756883004,16,17.311438516778995
43,110,-1.4976135805389865,16,17.276366321517592
44,110,-2.385262833038082,16,3.897798556065647
45,110,-2.242131780802475,16,5.187792302239858
46,110,-1.814334676044968,16,10.854184743586485
47,110,-1.876443734855382,16,9.837688971058606
48,110,-2.8085338374137754,16,1.386497369009756
49,110,-2.364553478220299,16,4.068564229018206
52,110,-1.5959085313165404,16,15.046228265348367
53,110,-1.431458022063786,16,18.908453874334754
56,110,-1.4162971035892777,16,19.297947631357914
64,110,-2.08583809467044,16,6.916013455026868
65,110,-1.6022675457899962,16,14.90966836605151
68,110,-1.8215255739320966,16,10.73273917214301
83,110,-2.250159117785557,16,5.108404098703258
0,111,-2.234396846808842,16,5.2651173486113585
1,111,-2.321511131364491,16,4.440242433808397
2,111,-2.5535837473513268,16,2.6901251162871103
3,111,-2.468302690069719,16,3.2632520509035268
4,111,-2.8367207728609105,16,1.2751786416029467
5,111,-2.2248325128088737,16,5.361863789503054
6,111,-2.114776248671203,16,6.568781853382195
7,111,-2.634230628052396,16,2.2153422752285623
8,111,-2.2081203468547406,16,5.533951278842487
9,111,-1.4157214684612194,16,19.312851779477622
10,111,-1.8198322080659728,16,10.761248227775766
11,111,-2.042660169140187,16,7.458474253089026
12,111,-1.6990275258667666,16,12.942113703643013
13,111,-1.593818541118309,16,15.091311010038632
14,111,-2.333060854178886,16,4.338250042769432
15,111,-2.3822131688519828,16,3.9226229790956144
16,111,-2.1490788706568678,16,6.173651601714525
18,111,-1.5432300526843228,16,16.213173006205288
19,111,-2.172201384591252,16,5.917138482169959
20,111,-2.3524366050522927,16,4.170883042726739
21,111,-1.821159968156142,16,10.738889736393775
22,111,-3.5459752909661764,16,-0.10986704514887213
23,111,-2.8652399292445847,16,1.168403854495503
24,111,-1.961540420159122,16,8.559950725123846
25,111,-1.9622404064139773,16,8.549970605273701
26,111,-2.0237916180804305,16,7.704923441909409
27,111,-2.2022141916603735,16,5.595700974580827
30,111,-1.921953550054406,16,9.138276170976727
31,111,-2.0496449322538486,16,7.368707561252715
33,111,-1.6049819979495445,16,14.851653966599146
34,111,-2.3329113952679257,16,4.339559187074747
35,111,-2.007599843636284,16,7.921065951122795
40,111,-1.414646038924407,16,19.340719198407353
42,111,-1.4385933628274068,16,18.727164397348535
43,111,-1.5879646232975297,16,15.218113595764576
44,111,-1.8630132852283408,16,10.051341366349343
45,111,-2.1336759210582983,16,6.348897377437135
46,111,-3.049412861249987,16,0.6069578767692803
47,111,-2.230273622484004,16,5.306670947310601
49,111,-2.2817075269919784,16,4.80476386568379
50,111,-1.836103390233752,16,10.489587632557438
53,111,-1.518687495283313,16,16.779006901201665
58,111,-1.6561876528689818,16,13.788047795465253
62,111,-1.4646875404701596,16,18.075086595840105
65,111,-1.417691079257579,16,19.261890466747378
1,112,-2.5495650703156696,16,2.715443526070013
2,112,-2.3116761691082637,16,4.528420083648153
3,112,-2.244789903870233,16,5.161407484693949
4,112,-2.2206621760753116,16,5.404442954554114
5,112,-2.7158684667909045,16,1.7955792936595176
6,112,-1.786952574034902,16,11.325848121842597
7,112,-2.0366674880179096,16,7.5361191332644655
8,112,-2.2744622415488087,16,4.873328567192637
9,112,-2.935659742048382,16,0.9286688986749746
12,112,-1.8655558267720027,16,10.010637276511487
13,112,-2.1202147982223667,16,6.504955330894367
14,112,-1.443913883693756,16,18.592821722632824
16,112,-1.9650613647235924,16,8.509836176888841
17,112,-1.7645741836540958,16,11.722314052628983
20,112,-2.359287083125614,16,4.112815400455236
21,112,-2.4756407414533674,16,3.2109027558182315
22,112,-1.9066710142492436,16,9.368962379748842
23,112,-1.5831777039928325,16,15.322384855182767
24,112,-2.8390659278972725,16,1.2661790136384752
25,112,-3.000105759972143,16,0.7370597971524799
26,112,-2.066117236738977,16,7.160104867770221
27,112,-1.939914443381963,16,8.872476691780548
28,112,-2.384442537014941,16,3.9044649247823697
29,112,-2.480957374001271,16,3.173339998728741
32,112,-1.9542713402745744,16,8.664091284876164
33,112,-2.2725784297311042,16,4.8912690521426025
35,112,-1.41011094372884,16,19.458562990874967
36,112,-2.1566578028751033,16,6.0887116445743725
37,112,-2.2509703933157716,16,5.1004292928202055
43,112,-1.7837252159410257,16,11.382410684055278
44,112,-1.7045375603757262,16,12.836145052243682
45,112,-2.827793423421025,16,1.3098031380979187
46,112,-1.860078312534036,16,10.09847795692217
47,112,-2.4485941914463494,16,3.4067817847423734
48,112,-2.2308832555811766,16,5.300512407514956
51,112,-2.176393329877085,16,5.871467454049047
59,112,-1.4100026972146833,16,19.46138222174318
60,112,-1.5088125423053158,16,17.010730042041285
0,113,-2.25343098937513,16,5.076295989478618
1,113,-1.8562810959040952,16,10.159701526350105
2,113,-2.3743929486527495,16,3.9867874901761975
3,113,-2.373739588216103,16,3.9921814566924656
4,113,-2.094935931833332,16,6.805455993073919
5,113,-1.564751394341212,16,15.728669252658323
6,113,-2.680662353698146,16,1.9694420694287265
7,113,-2.6263679551572126,16,2.2589158329353287
8,113,-2.296576206446848,16,4.666206724373206
9,113,-1.9725305389832613,16,8.404231327586654
10,113,-3.265094469072403,16,0.18152793048245885
11,113,-2.7639190145901913,16,1.5749574256104493
14,113,-2.268525993417861,16,4.930021573795203
15,113,-2.1883752043464755,16,5.742319198400375
16,113,-1.5510219763737514,16,16.036505069418414
17,113,-1.5405490315206838,16,16.274290431384102
18,113,-1.7059634664242862,16,12.80882609275201
19,113,-1.9333068750658942,16,8.969597489817057
22,113,-2.1093615647326778,16,6.632775131589476
23,113,-1.7613389396545316,16,11.780460021221767
24,113,-1.6411161683709097,16,14.095085210025612
25,113,-1.422269918414132,16,19.143802170824085
26,113,-2.7927070237105256,16,1.4516012859240075
27,113,-2.336726883085204,16,4.306225772660303
28,113,-2.0625374114890778,16,7.205071468504769
29,113,-1.7892159077917944,16,11.28630387481946
30,113,-2.0631604118594424,16,7.197231265785834
31,113,-1.6920793269056063,16,13.076654189621543
32,113,-1.44060293906365,16,18.676338893442903
33,113,-1.9096798565575261,16,9.323213217930611
34,113,-2.2592574067777424,16,5.01947551948705
35,113,-1.43183781281638,16,18.89877193272786
37,113,-2.0707229840710135,16,7.102550179309625
38,113,-1.5069454909180553,16,17.054805449156227
45,113,-1.884227443646704,16,9.715391980848702
46,113,-1.6732917968703258,16,13.44558303568142
48,113,-1.4183214371366577,16,19.24560170293021
49,113,-1.882540671073761,16,9.741799806169562
50,113,-1.7634618084919547,16,11.742282644478449
61,113,-1.9547945223147423,16,8.656565328078667
89,113,-1.6371310546741056,16,14.17710285402086
0,114,-1.8346798529168724,16,10.513152549508543
1,114,-1.8973308049152906,16,9.512021165622858
2,114,-2.177283070084331,16,5.861806401428674
3,114,-2.231894935435659,16,5.2903036355381765
4,114,-2.6146044080334585,16,2.3251786285152622
5,114,-2.643420539154203,16,2.1651328853706318
6,114,-1.6932886669959561,16,13.053163889403114
7,114,-1.8007873011621887,16,11.085708103542837
8,114,-2.657770966447929,16,2.0882618972424485
9,114,-2.5970596315957932,16,2.426425088799529
10,114,-1.9468061534773946,16,8.771996548800617
11,114,-2.219439297926952,16,5.416974212775611
12,114,-2.646157237265268,16,2.1503296044603344
13,114,-2.2348044596327687,16,5.261022107197369
15,114,-1.7472267334029281,16,12.036566989052684
16,114,-2.396794744028555,16,3.804924917620062
17,114,-1.8108015959990942,16,10.914220701545512
19,114,-1.5061924489447878,16,17.07260627628963
20,114,-1.6879402319395194,16,13.157287029204742
23,114,-1.7438721518445623,16,12.098040529022265
24,114,-2.252835194512036,16,5.082132009907553
25,114,-1.8710765577906119,16,9.922668853585227
27,114,-2.4039832287976193,16,3.747823629417783
28,114,-2.5873827248464574,16,2.4835247472208217
29,114,-2.4743060137492474,16,3.220380969530765
30,114,-1.8379018465990324,16,10.459871568627552
31,114,-2.3195057664789394,16,4.4581224503243435
32,114,-2.3014403286791625,16,4.621501840332209
33,114,-1.399567711247526,16,19.734575514471942
35,114,-1.8663751945672484,16,9.997545500960433
36,114,-1.759659617825663,16,11.810725029429292
39,114,-1.5291471230138225,16,16.53610903113452
40,114,-1.5939228561330243,16,15.089058499746836
47,114,-2.0495945309289576,16,7.369352495231006
48,114,-1.445278464288856,16,18.558481075134154
50,114,-1.4117236232158892,16,19.416597189600207
51,114,-1.9320007072578291,16,8.988887230960252
52,114,-2.0652506749605646,16,7.170971197769956
55,114,-1.8839428980789044,16,9.71984311465686
63,114,-1.4531611438621432,16,18.36102289383396
90,114,-1.4557122804418154,16,18.297451164209562
0,115,-2.229638311167275,16,5.313094323542629
1,115,-1.6099828418367974,16,14.745208683882046
2,115,-2.5894219070910505,16,2.4714173484962423
3,115,-1.6860079383715452,16,13.195054278389922
4,115,-2.0278819349043093,16,7.6510053062641505
5,115,-2.1161606213538398,16,6.5524923381342575
6,115,-2.8875034817424665,16,1.0890103319111233
7,115,-2.8701108149081174,16,1.1507413290837207
8,115,-1.9869806978744808,16,8.202629291034864
9,115,-2.4917173750105537,16,3.098252243705401
10,115,-2.835623771357329,16,1.2794020968723196
11,115,-1.9648773524740166,16,8.512449981326602
12,115,-1.8447397891588522,16,10.347448509448173
13,115,-2.660934763002729,16,2.0715633571425007
14,115,-2.648564617899426,16,2.1373638021300936
15,115,-1.6937541914703793,16,13.044129769644167
17,115,-1.7539063192667999,16,11.914843674746024
18,115,-2.06951683754546,16,7.1175901014832315
21,115,-1.849309678835583,16,10.272808149015358
22,115,-1.8391074974214103,16,10.439984936952213
25,115,-2.2637823672450637,16,4.975660711570745
26,115,-2.228365441596699,16,5.325980493689442
27,115,-1.4758456579662915,16,17.801427867074167
28,115,-1.516698285597374,16,16.82549695618485
29,115,-2.6838238616876993,16,1.9533938236576638
30,115,-2.1203155702091054,16,6.503776907479255
31,115,-1.4660708782420988,16,18.04099215703539
32,115,-1.6496128402460228,16,13.921379709032802
33,115,-2.118517714704591,16,6.524824057193774
34,115,-1.9278144585719177,16,9.050913950639012
36,115,-1.5669420522676771,16,15.679956638826829
37,115,-2.0596874284029596,16,7.241016041698526
49,115,-1.4570137397647078,16,18.26508273926084
50,115,-1.5302440986893564,16,16.510785563594347
52,115,-1.956007244974448,16,8.639138620756553
53,115,-1.7637607771857353,16,11.736913319437939
56,115,-1.4837398228078063,16,17.6096733919014
0,116,-3.1337600830657677,16,0.4145901849686318
1,116,-2.6955195912444156,16,1.8947772532741294
2,116,-2.042889971060398,16,7.455508369869292
3,116,-1.8579408508326798,16,10.132907619921276
4,116,-1.8560560677736146,16,10.163338196578438
5,116,-2.1684841246469966,16,5.9578505063404545
6,116,-2.2162454812967205,16,5.449800283492054
7,116,-2.9880509083359956,16,0.7709906184605431
8,116,-2.8862819370608745,16,1.0932782948225204
9,116,-2.1230194769621726,16,6.472214881930108
10,116,-2.0102931261831136,16,7.884812762103988
11,116,-2.5517840600460735,16,2.7014434229178987
12,116,-2.5247303511885377,16,2.875540139192913
13,116,-1.543685564251252,16,16.20280584038218
14,116,-1.9099989891899987,16,9.318370397488115
15,116,-2.4156335075598276,16,3.656559403879248
16,116,-2.49941989156828,16,3.045261841482114
18,116,-1.4947562698681631,16,17.34462759470102
19,116,-1.8898715096976533,16,9.627408742350859
20,116,-1.9893612671659284,16,8.169756650345784
23,116,-1.7927791577124794,16,11.224252697050456
24,116,-1.6192690602944446,16,14.54903650894405
25,116,-1.4292825221543837,16,18.96398408408574
27,116,-2.2392051818022143,16,5.216953143184229
28,116,-1.4747106605287887,16,17.82912375544501
29,116,-1.5730466996013348,16,15.544796314491089
30,116,-1.7471260068672354,16,12.038409488465994
31,116,-2.37347793332397,16,3.9943430472882304
32,116,-1.6814957065280824,16,13.283556924786334
33,116,-1.6871477126303394,16,13.172767444985253
34,116,-2.355007591814994,16,4.149022944915756
35,116,-2.1633090720970185,16,6.014862655089874
37,116,-1.5226237192246468,16,16.687291954857177
38,116,-1.4430940448476572,16,18.613476086525566
39,116,-1.6860480577818568,16,13.194269324940272
50,116,-2.0081492417274744,16,7.913660937896198
52,116,-1.4462045717059586,16,18.53520159210506
54,116,-1.8427555911844193,16,10.379979518788844
55,116,-1.4572707000439507,16,18.258696910246922
58,116,-1.4815914978719582,16,17.661706025667275
86,0,-1.708960208950978,17,12.751550457004958
106,1,-1.7590248546463467,17,11.822179646421922
3,2,-1.6080488756754516,17,14.786307296169761
86,3,-1.9721655768060804,17,8.409369206428405
85,4,-1.506081222086825,17,17.07523667900952
86,4,-1.825940372442131,17,10.658672298533405
35,5,-2.0934184896522225,17,6.823806818937467
86,5,-1.8771191939695,17,9.827031982639202
58,6,-1.7277090080547288,17,12.39746374693232
93,6,-1.644409440820203,17,14.027569882317987
99,6,-1.7845458911557277,17,11.368008010500548
35,7,-2.0736144336495475,17,7.066589013401274
84,7,-2.5131024517048535,17,2.9526796014089167
34,8,-1.7686205883326422,17,11.649885427337285
35,8,-1.9151819856279952,17,9.23997485627147
40,8,-1.5773357331255564,17,15.450348894170796
52,8,-1.7336401555560874,17,12.28696552222924
59,8,-1.793301979147557,17,11.215169214215386
79,8,-1.7145954595655022,17,12.644354936360727
84,8,-2.252377125303209,17,5.0866222084266575
33,9,-1.5852026476428482,17,15.2782125090865
58,9,-1.7407862814781603,17,12.154792680986336
59,9,-1.6053269052160593,17,14.844294370179238
60,9,-1.8201561363140948,17,10.755790383286165
61,9,-1.5637380144119368,17,15.751240938868184
84,9,-1.7381688426777377,17,12.203082596450935
85,9,-1.5220034686743733,17,16.701719365058086
105,9,-1.8879640593162004,17,9.65707802726784
0,10,-1.5159221002856924,17,16.843662990776576
58,10,-1.7473249181898614,17,12.034771182368852
60,10,-1.5851677027155093,17,15.278974006200905
66,10,-1.662606364235561,17,13.658788532296962
85,10,-1.506081222086825,17,17.07523667900952
105,10,-1.6270857207349316,17,14.385401807112572
34,11,-2.693991722884947,17,1.9023676731141443
57,11,-2.0915990071514465,17,6.845857314742644
58,11,-2.3554181323786154,17,4.145539774100649
59,11,-1.7860721686117682,17,11.341257631997836
84,11,-2.3537703077927468,17,4.159532978194058
85,11,-1.6812259345496383,17,13.288861979609075
90,11,-1.8903077672189106,17,9.620632354720966
92,11,-1.5284453067684012,17,16.5523253207319
105,11,-1.4994218529185885,17,17.233269059843305
3,12,-1.8546073385001534,17,10.186773799054249
33,12,-2.0801972978322407,17,6.9852080296748085
57,12,-2.008605882621631,17,7.907509963420556
78,12,-2.0929873017392953,17,6.829027791453911
84,12,-2.013378909435049,17,7.843424251410754
90,12,-1.5286867737352834,17,16.546744621299833
1,13,-1.467807061585693,17,17.99826845899257
34,13,-1.7025226501503115,17,12.874821581874858
39,13,-1.4646649393074003,17,18.075644029714006
51,13,-2.058355081999226,17,7.257864240851027
57,13,-2.494708469153208,17,3.0775995920473225
58,13,-1.714631734631327,17,12.643667048624398
59,13,-2.2704694745122547,17,4.911409361474419
84,13,-2.0930449813910696,17,6.828329219404881
90,13,-1.8903077672189106,17,9.620632354720966
91,13,-1.5691157491487513,17,15.63173102213692
34,14,-1.4922110286611463,17,17.40560075544028
57,14,-1.8781881155034108,17,9.810184384222095
59,14,-2.1620223164748293,17,6.029099047191473
65,14,-1.511440211102507,17,16.948841041837703
77,14,-1.6489216226407641,17,13.935451845813946
89,14,-1.6572133986469963,17,13.767331393271531
91,14,-1.5691157491487513,17,15.63173102213692
33,15,-1.8809137373663651,17,9.767320341631182
34,15,-1.5402822564301093,17,16.280381189556476
39,15,-2.037931646735203,17,7.519691468660123
57,15,-2.548061192065244,17,2.724960004439242
59,15,-2.0680347795090475,17,7.1361019550187255
63,15,-1.46139743906435,17,18.156367000851287
83,15,-1.9983007542815483,17,8.04716639129689
84,15,-1.9481975778345968,17,8.751810606984826
91,15,-2.3595343504402857,17,4.110730173185644
95,15,-1.8319792109159296,17,10.55796459039009
18,16,-1.8430498629569585,17,10.375150211516171
38,16,-1.46750529296195,17,18.00568896544384
57,16,-1.9730374006803006,17,8.397099591284862
59,16,-2.0824944005806914,17,6.956969900863727
60,16,-2.2020123409118044,17,5.597820024251457
63,16,-1.8114359152564605,17,10.903424182509854
65,16,-1.680698871446963,17,13.299231140201842
76,16,-1.5333240609760974,17,16.43983792687472
83,16,-2.261046777719098,17,5.002116498278603
89,16,-1.7522074172039686,17,11.945717183463119
90,16,-1.6955887707277388,17,13.00857197999781
95,16,-1.500757935772545,17,17.20147661890028
19,17,-2.314206071677685,17,4.505620281392377
38,17,-1.9035455518543731,17,9.416657626243003
57,17,-1.8426196335620806,17,10.382211279634024
76,17,-1.5688996725242048,17,15.636520002942673
83,17,-1.7050028676536149,17,12.827225529267116
90,17,-1.6121377722314953,17,14.699513375890705
96,17,-1.6877790812852773,17,13.160433730789595
6,18,-1.6063452565538756,17,14.822580540176459
31,18,-1.7219182516181777,17,12.506047438712471
38,18,-2.325051135450427,17,4.40880337778972
44,18,-1.9317684251396678,17,8.992320776309326
54,18,-1.7209145269977313,17,12.524939136234833
59,18,-1.7426933053967717,17,12.119697693178004
63,18,-1.4888514371971002,17,17.48632403419197
65,18,-1.8720347483580655,17,9.907458476181223
83,18,-1.5766850422538643,17,15.464650301700265
85,18,-1.4742367289117648,17,17.840697900462764
91,18,-2.1365957705888423,17,6.315405787996704
97,18,-1.4750506976028466,17,17.82082293502113
109,18,-1.8943862758735723,17,9.557448901458992
18,19,-2.1184855406501812,17,6.525201158723247
20,19,-1.5238767311314747,17,16.658174137069828
32,19,-1.5057971535086194,17,17.081955969090355
33,19,-1.7587722003066726,17,11.826741181970538
58,19,-1.6623226409376597,17,13.664483245789972
62,19,-1.8296457915378042,17,10.596795475495755
64,19,-1.9521566726081607,17,8.694559169364988
2,20,-1.4969937764850538,17,17.291156618025013
33,20,-1.604488153494394,17,14.86219624054673
38,20,-1.5547133447404282,17,15.95330657157048
56,20,-1.9847615249970565,17,8.233359581023132
60,20,-1.5411073714157453,17,16.261548371067715
75,20,-2.0262836980174037,17,7.672040471181119
82,20,-2.0787014384618923,17,7.0036409451123305
86,20,-1.504244922841469,17,17.118706482835666
103,20,-1.6253901544252651,17,14.420781467154558
109,20,-1.8789911800704875,17,9.797540899932006
110,20,-1.5396966793424876,17,16.293756421716047
18,21,-1.5558935181278373,17,15.926774214247834
30,21,-1.6968672702449812,17,12.98383420144471
33,21,-1.5337746320387748,17,16.429477779315583
38,21,-2.085228993059563,17,6.9234612612345865
56,21,-1.952114667352633,17,8.695165163716705
58,21,-1.8192499220186313,17,10.771064212988612
64,21,-1.624453007345784,17,14.440363382922621
74,21,-1.9473340629115043,17,8.76433397842781
76,21,-1.7645655360387353,17,11.722469192704681
82,21,-1.6848609773168564,17,13.21750956020143
84,21,-1.4991706268095448,17,17.239251884704903
85,21,-1.8245261538373552,17,10.682357793430151
87,21,-2.1394885428675074,17,6.2823502601788
0,22,-1.6605031380811186,17,13.701044599935326
17,22,-1.732254849164234,17,12.312709133182336
32,22,-1.8768103510788279,17,9.831903675303566
33,22,-1.5273461300882403,17,16.577746627052207
38,22,-1.5256439941475912,17,16.61716966423116
56,22,-1.777998093249158,17,11.483292453065953
82,22,-2.2640381260595666,17,4.9731923799223585
103,22,-1.6103717419421386,17,14.736954342741775
109,22,-1.9405715632828968,17,8.862860065392256
17,23,-1.5370696377563902,17,16.35386058719429
19,23,-1.640576412461431,17,14.106173465010443
29,23,-1.4777915599195863,17,17.75401835276543
32,23,-1.8304337013825593,17,10.583672069969904
56,23,-2.523434676129694,17,2.884066172696646
61,23,-1.5637380144119368,17,15.751240938868184
62,23,-1.8132213040548004,17,10.873077632378505
63,23,-1.46139743906435,17,18.156367000851287
82,23,-2.225426316143386,17,5.355820605817255
102,23,-2.197895178916679,17,5.641167854096418
108,23,-1.6020996109728038,17,14.91326300407506
17,24,-1.5565881588971597,17,15.911172673384838
56,24,-2.507111247307482,17,2.992976139921755
82,24,-2.132757972344531,17,6.35945287720239
88,24,-1.6011491427548938,17,14.933619751035142
90,24,-1.5425952734846413,17,16.227628339690483
26,25,-1.4746984624990784,17,17.82942158080469
29,25,-1.7437940407051151,17,12.099474669214056
37,25,-1.7463084961484916,17,12.053371116436683
62,25,-1.7639478416057521,17,11.73355465233736
76,25,-1.8712923706830173,17,9.91924154127706
82,25,-2.1559250582942533,17,6.096886912379589
83,25,-1.5522435517015574,17,16.00893711984001
102,25,-1.7264149964596356,17,12.421667834022092
108,25,-1.8286089422998177,17,10.614083317154476
2,26,-1.8408020411367922,17,10.412080941006256
5,26,-1.6715211994220347,17,13.480741533037225
32,26,-1.7443056376608834,17,12.090083883302304
37,26,-1.8813079323335773,17,9.76113242106827
76,26,-2.084746039971622,17,6.929370695171768
82,26,-2.5652102434057475,17,2.617785286073079
83,26,-1.564464296977711,17,15.735061544838556
108,26,-1.8408526899391036,17,10.41124774795481
26,27,-1.8020329290128452,17,11.06427110746081
31,27,-1.9441508527593865,17,8.81061193867269
32,27,-1.6184261599138603,17,14.566763214997227
37,27,-1.6752561613142396,17,13.406655750044312
57,27,-1.5462156173842831,17,16.145312200314514
82,27,-1.6462491674006756,17,13.989957274169914
108,27,-1.5470027465959613,17,16.1274559330084
12,28,-1.6787171007831945,17,13.338272595338223
17,28,-2.7472179484852,17,1.6495136577013
31,28,-1.8383258045969015,17,10.452875434489583
32,28,-1.4726709751541032,17,17.878975428398995
38,28,-1.62011938357427,17,14.531169767812186
55,28,-1.6288369161462717,17,14.348928402106004
57,28,-1.7122018664438334,17,12.689805561781926
61,28,-2.6045873300252684,17,2.382627154722315
81,28,-3.0261867709324735,17,0.6665348799955992
82,28,-1.5767479095515433,17,15.463268128715114
96,28,-2.2690119830139235,17,4.925362681405528
108,28,-1.5837339895138471,17,15.310240632864392
109,28,-1.817410796858078,17,10.802110546370972
16,29,-2.2110196817765106,17,5.503817396773016
25,29,-1.5368731711418355,17,16.35836210540091
26,29,-2.1810517849762285,17,5.821010960264798
31,29,-1.98648087202439,17,8.209543421970702
32,29,-2.174945956269203,17,5.887207834906022
37,29,-2.7907778182119847,17,1.4596673332543524
38,29,-1.70006009770458,17,12.922206667269283
43,29,-1.4662361102322723,17,18.036922939780496
57,29,-1.9256127580918692,17,9.083660718703344
61,29,-1.758429253303631,17,11.832934963796788
63,29,-1.502578436263444,17,17.158226939436222
75,29,-2.13231965502073,17,6.364497541970391
81,29,-2.6870451500520702,17,1.9371314561759831
83,29,-1.7661065940344378,17,11.694846006477144
95,29,-1.555961481629786,17,15.925247266055369
108,29,-1.7735120779229472,17,11.562768184669018
30,30,-1.8622658850342029,17,10.063329583260547
31,30,-1.4891031456607302,17,17.480266511916234
54,30,-1.6261566274675998,17,14.404780341686624
55,30,-1.6115371776578065,17,14.712238505802572
56,30,-1.64196951973081,17,14.077567801967207
61,30,-1.5188092669753972,17,16.77616403826246
81,30,-2.3773941049004357,17,3.962076586535735
87,30,-2.117878791247498,17,6.532315608106899
88,30,-1.4754257651156728,17,17.811670274214894
95,30,-1.983788962023296,17,8.246853567860281
5,31,-1.5305272695466903,17,16.50425326147013
28,31,-1.4885799513892701,17,17.492859245208702
30,31,-2.4135946009982754,17,3.672417909665706
36,31,-2.628287507389306,17,2.2482253410913087
42,31,-1.4836259972427128,17,17.6124274187983
55,31,-1.5019721672307544,17,17.172621177676337
63,31,-2.0379313998513204,17,7.519694674368865
81,31,-1.7138561510040469,17,12.658380498884842
88,31,-1.5415959638731545,17,16.250404069137833
95,31,-1.8319792109159296,17,10.55796459039009
101,31,-1.7307071853769567,17,12.341516609570542
29,32,-1.7958380043370725,17,11.171184663682705
36,32,-1.8735577922618198,17,9.883316584808547
42,32,-1.9659098142217368,17,8.497791904493482
54,32,-2.4180619306836646,17,3.6377338453188193
61,32,-2.424872340279076,17,3.585300013922547
75,32,-1.8142117840107508,17,10.856268928383841
81,32,-3.151521717779556,17,0.37858800309118573
89,32,-1.511928429089264,17,16.93736043756563
17,33,-2.1486499668344,17,6.178483790793607
29,33,-1.6570541013185278,17,13.770547130172183
30,33,-1.5645483784136238,17,15.733189253384392
31,33,-1.6002194462313104,17,14.953551381332208
34,33,-1.4801932217189193,17,17.6956332511235
36,33,-1.7596363258274506,17,11.811145201425687
42,33,-2.3669098418222743,17,4.048873772486672
46,33,-2.0323839961614842,17,7.591975972749407
54,33,-1.8833566404779212,17,9.729018602769663
60,33,-1.8862466332637073,17,9.683848554177695
62,33,-1.919980472694399,17,9.167824271248106
70,33,-1.8927330751305993,17,9.583023403560421
81,33,-2.5322196274762527,17,2.826597030765692
82,33,-1.5690255475683144,17,15.63373005962119
29,34,-1.8420993053432366,17,10.390755766621453
31,34,-1.7219182516181777,17,12.506047438712471
35,34,-1.4794927535687497,17,17.712647190321544
36,34,-1.8806778839139275,17,9.77102404527037
42,34,-1.738315203961985,17,12.20037862913151
48,34,-1.5753865975154622,17,15.493217675493632
72,34,-1.5486896780721684,17,16.089236357075883
81,34,-2.215195938392443,17,5.460618458865229
95,34,-1.5421605951654915,17,16.237532404449183
108,34,-2.6734275294113035,17,2.0064955075286224
29,35,-1.784272679085512,17,11.372801342148954
42,35,-1.5865854637888006,17,15.248101486552473
68,35,-1.4887511404134435,17,17.488738170400453
80,35,-2.31633915192361,17,4.486459962914693
87,35,-1.5992447523675937,17,14.974468703775445
88,35,-2.0643405340572647,17,7.182396814437294
95,35,-1.6387668004156166,17,14.143395256277076
8,36,-2.2734359199155074,17,4.883096929906245
36,36,-1.9732390753918445,17,8.394263173958983
42,36,-1.7166395267943837,17,12.60563585308584
43,36,-2.2176933962821996,17,5.4349010392099295
81,36,-1.669620287410961,17,13.518562742296524
